model	objective	gene	status	value
./model.xml	obj	G_PA14_44760	optimal	1.590850572694206
./model.xml	obj	G_PA14_44770	optimal	1.5908505726730091
./model.xml	obj	G_PA14_44800	optimal	1.5908505726730306
./model.xml	obj	G_PA14_44820	optimal	1.5908505726730349
./model.xml	obj	G_PA14_44830	optimal	1.5908505726730258
./model.xml	obj	G_PA14_44840	optimal	1.5908505726730349
./model.xml	obj	G_PA14_44850	optimal	1.5908505726730258
./model.xml	obj	G_PA14_44860	optimal	1.5908505726730084
./model.xml	obj	G_PA14_44950	optimal	1.5908505726951587
./model.xml	obj	G_PA14_45000	optimal	1.5908505726730084
./model.xml	obj	G_PA14_45010	optimal	1.5908505726730084
./model.xml	obj	G_PA14_45020	optimal	1.5908505726730084
./model.xml	obj	G_PA14_45030	optimal	1.5908505726730084
./model.xml	obj	G_PA14_45050	optimal	1.5908505726730173
./model.xml	obj	G_PA14_45060	optimal	1.5908505726730306
./model.xml	obj	G_PA14_45110	optimal	1.5908505726730091
./model.xml	obj	G_PA14_45130	optimal	1.5908505726730169
./model.xml	obj	G_PA14_45170	optimal	1.5908505726729996
./model.xml	obj	G_PA14_45190	optimal	1.590850572694206
./model.xml	obj	G_PA14_45240	optimal	1.5908505726730169
./model.xml	obj	G_PA14_45350	optimal	1.5908505726730175
./model.xml	obj	G_PA14_45370	optimal	1.5908505726730175
./model.xml	obj	G_PA14_45380	optimal	1.5908505726730175
./model.xml	obj	G_PA14_45930	optimal	1.5908505726730306
./model.xml	obj	G_PA14_45940	optimal	1.5908505726730062
./model.xml	obj	G_PA14_45970	optimal	1.5908505726730169
./model.xml	obj	G_PA14_46070	optimal	1.5908505726730091
./model.xml	obj	G_PA14_46100	optimal	1.5908505726730102
./model.xml	obj	G_PA14_46110	optimal	1.5908505726730164
./model.xml	obj	G_PA14_46240	optimal	1.5908505726730169
./model.xml	obj	G_PA14_46470	optimal	1.5908505726730122
./model.xml	obj	G_PA14_46490	optimal	1.5908505726730071
./model.xml	obj	G_PA14_46700	optimal	1.5908505726730215
./model.xml	obj	G_PA14_46910	optimal	1.583705039637613
./model.xml	obj	G_PA14_46920	optimal	1.583705039637613
./model.xml	obj	G_PA14_46930	optimal	1.583705039637613
./model.xml	obj	G_PA14_46950	optimal	1.583705039637613
./model.xml	obj	G_PA14_46960	optimal	1.5908505726730091
./model.xml	obj	G_PA14_46970	optimal	1.590850572673028
./model.xml	obj	G_PA14_47060	optimal	1.590850572673017
./model.xml	obj	G_PA14_47100	optimal	1.5908505726730273
./model.xml	obj	G_PA14_47150	optimal	1.5908505726730349
./model.xml	obj	G_PA14_47160	optimal	1.5908505726730349
./model.xml	obj	G_PA14_47180	optimal	1.5908505726730349
./model.xml	obj	G_PA14_47190	optimal	1.5908505726730349
./model.xml	obj	G_PA14_47210	optimal	1.5908505726730349
./model.xml	obj	G_PA14_47280	optimal	1.590850572694206
./model.xml	obj	G_PA14_47300	optimal	1.5908505726730349
./model.xml	obj	G_PA14_47430	optimal	1.5908505726730175
./model.xml	obj	G_PA14_47490	optimal	1.5908505726730062
./model.xml	obj	G_PA14_47500	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47540	optimal	1.5908505726730204
./model.xml	obj	G_PA14_47550	optimal	1.5908505726730091
./model.xml	obj	G_PA14_47650	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47660	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47670	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47680	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47690	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47720	optimal	1.5908505726730224
./model.xml	obj	G_PA14_47730	optimal	1.5908505726730224
./model.xml	obj	G_PA14_47750	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47760	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47790	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47800	optimal	1.5908505726730298
./model.xml	obj	G_PA14_47850	optimal	1.590850572673052
./model.xml	obj	G_PA14_48020	optimal	1.5908505726730104
./model.xml	obj	G_PA14_48470	optimal	1.5908505726730169
./model.xml	obj	G_PA14_48520	optimal	1.5908505726730147
./model.xml	obj	G_PA14_48570	optimal	1.5908505726730224
./model.xml	obj	G_PA14_48600	optimal	1.5908505726730349
./model.xml	obj	G_PA14_48700	optimal	1.5908505726730222
./model.xml	obj	G_PA14_48810	optimal	1.5908505726933424
./model.xml	obj	G_PA14_48850	optimal	1.59085057267304
./model.xml	obj	G_PA14_49130	optimal	1.590850572673004
./model.xml	obj	G_PA14_49160	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49210	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49220	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49230	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49250	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49260	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49270	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49340	optimal	1.5908505726730169
./model.xml	obj	G_PA14_49380	optimal	0.0
./model.xml	obj	G_PA14_49460	optimal	1.590850572673018
./model.xml	obj	G_PA14_49470	optimal	1.590850572673018
./model.xml	obj	G_PA14_49760	optimal	1.5908505726730087
./model.xml	obj	G_PA14_49820	optimal	1.5908505726933424
./model.xml	obj	G_PA14_49840	optimal	1.5908505726730169
./model.xml	obj	G_PA14_49870	optimal	1.5908505726730062
./model.xml	obj	G_PA14_49890	optimal	1.5908505726730306
./model.xml	obj	G_PA14_49970	optimal	1.5908505726730193
./model.xml	obj	G_PA14_50060	optimal	1.5908505726730306
./model.xml	obj	G_PA14_50520	optimal	1.5908505726730215
./model.xml	obj	G_PA14_50530	optimal	1.5908505726730215
./model.xml	obj	G_PA14_50540	optimal	1.5908505726730215
./model.xml	obj	G_PA14_50550	optimal	1.5908505726730215
./model.xml	obj	G_PA14_50560	optimal	1.5908505726730215
./model.xml	obj	G_PA14_50660	optimal	1.5908505726730369
./model.xml	obj	G_PA14_50680	optimal	1.5908505726730222
./model.xml	obj	G_PA14_50690	optimal	1.5908505726730222
./model.xml	obj	G_PA14_50700	optimal	1.590850572672988
./model.xml	obj	G_PA14_50710	optimal	1.5908505726730222
./model.xml	obj	G_PA14_50720	optimal	1.590850572672988
./model.xml	obj	G_PA14_50730	optimal	1.5908505726730222
./model.xml	obj	G_PA14_50760	optimal	1.5908505726730193
./model.xml	obj	G_PA14_50800	optimal	1.5908505726730122
./model.xml	obj	G_PA14_51040	optimal	1.590850572673052
./model.xml	obj	G_PA14_51050	optimal	1.5908505726730207
./model.xml	obj	G_PA14_51150	optimal	1.5908505726730087
./model.xml	obj	G_PA14_51240	optimal	8.048316428820584e-14
./model.xml	obj	G_PA14_51270	optimal	0.0
./model.xml	obj	G_PA14_51290	optimal	1.590850572673017
./model.xml	obj	G_PA14_51330	optimal	1.5908505726730173
./model.xml	obj	G_PA14_51350	optimal	1.5908505726730222
./model.xml	obj	G_PA14_51360	optimal	1.5908505726730018
./model.xml	obj	G_PA14_51390	optimal	1.590850572673004
./model.xml	obj	G_PA14_51410	optimal	1.5908505726730187
./model.xml	obj	G_PA14_51420	optimal	1.5908505726730187
./model.xml	obj	G_PA14_51430	optimal	1.5908505726730187
./model.xml	obj	G_PA14_51670	optimal	1.5908505726730349
./model.xml	obj	G_PA14_51680	optimal	1.5908505726730349
./model.xml	obj	G_PA14_51740	optimal	1.5908505726730047
./model.xml	obj	G_PA14_51880	optimal	1.5531995189536596
./model.xml	obj	G_PA14_51920	optimal	1.5908505726730222
./model.xml	obj	G_PA14_51980	optimal	1.5908505726730084
./model.xml	obj	G_PA14_52040	optimal	8.015804546693784e-14
./model.xml	obj	G_PA14_52050	optimal	1.590850572673004
./model.xml	obj	G_PA14_52150	optimal	1.5908505726730193
./model.xml	obj	G_PA14_52160	optimal	1.590850572672991
./model.xml	obj	G_PA14_52180	optimal	1.5908505726730091
./model.xml	obj	G_PA14_52210	optimal	1.5908505726730215
./model.xml	obj	G_PA14_52230	optimal	1.5908505726729834
./model.xml	obj	G_PA14_52270	optimal	1.5908505726730222
./model.xml	obj	G_PA14_52400	optimal	1.5908505726730084
./model.xml	obj	G_PA14_52460	optimal	1.5908505726730147
./model.xml	obj	G_PA14_52580	optimal	0.0
./model.xml	obj	G_PA14_52610	optimal	1.5908505726730258
./model.xml	obj	G_PA14_52630	optimal	1.5908505726730273
./model.xml	obj	G_PA14_52660	optimal	1.5908505726730282
./model.xml	obj	G_PA14_52670	optimal	1.5908505726730273
./model.xml	obj	G_PA14_52690	optimal	1.590850572673017
./model.xml	obj	G_PA14_52700	optimal	1.590850572673017
./model.xml	obj	G_PA14_52720	optimal	1.590850572673004
./model.xml	obj	G_PA14_52750	optimal	1.5908505726730202
./model.xml	obj	G_PA14_52770	optimal	1.5908505726730222
./model.xml	obj	G_PA14_52780	optimal	1.5908505726730222
./model.xml	obj	G_PA14_52790	optimal	1.5908505726730222
./model.xml	obj	G_PA14_52800	optimal	1.590850572673004
./model.xml	obj	G_PA14_52810	optimal	1.4215168632110238
./model.xml	obj	G_PA14_52820	optimal	1.4215168632110238
./model.xml	obj	G_PA14_52840	optimal	1.4215168632110238
./model.xml	obj	G_PA14_52850	optimal	1.4215168632110244
./model.xml	obj	G_PA14_52870	optimal	1.4215168632110238
./model.xml	obj	G_PA14_52900	optimal	1.5908505726730102
./model.xml	obj	G_PA14_52910	optimal	1.4215168632110238
./model.xml	obj	G_PA14_52990	optimal	1.5908505726730175
./model.xml	obj	G_PA14_53000	optimal	1.5908505726730235
./model.xml	obj	G_PA14_53010	optimal	1.5908505726730169
./model.xml	obj	G_PA14_53020	optimal	1.590850572673052
./model.xml	obj	G_PA14_53050	optimal	1.5908505726730175
./model.xml	obj	G_PA14_53070	optimal	1.5908505726730104
./model.xml	obj	G_PA14_53140	optimal	1.5908505726730306
./model.xml	obj	G_PA14_53220	optimal	1.5908505726729987
./model.xml	obj	G_PA14_53260	optimal	1.5908505726730273
./model.xml	obj	G_PA14_53290	optimal	1.590850572673076
./model.xml	obj	G_PA14_53300	optimal	1.5908505726730306
./model.xml	obj	G_PA14_53420	optimal	1.5908505726730091
./model.xml	obj	G_PA14_53470	optimal	1.5900621805856172
./model.xml	obj	G_PA14_53480	optimal	1.590062180585628
./model.xml	obj	G_PA14_53800	optimal	1.590850572694206
./model.xml	obj	G_PA14_53850	optimal	1.5908505726730258
./model.xml	obj	G_PA14_53940	optimal	1.590850572673052
./model.xml	obj	G_PA14_53950	optimal	1.590850572673052
./model.xml	obj	G_PA14_53970	optimal	1.5908505726730147
./model.xml	obj	G_PA14_54000	optimal	1.590850572673052
./model.xml	obj	G_PA14_54040	optimal	1.5908505726730164
./model.xml	obj	G_PA14_54150	optimal	1.5908505726730306
./model.xml	obj	G_PA14_54170	optimal	1.590850572673012
./model.xml	obj	G_PA14_54290	optimal	1.5908505726730122
./model.xml	obj	G_PA14_54450	optimal	1.590850572673017
./model.xml	obj	G_PA14_54520	optimal	1.590850572673004
./model.xml	obj	G_PA14_54540	optimal	1.5908505726730306
./model.xml	obj	G_PA14_54550	optimal	1.5908505726730306
./model.xml	obj	G_PA14_54570	optimal	1.5908505726730306
./model.xml	obj	G_PA14_54620	optimal	1.5908505726730198
./model.xml	obj	G_PA14_54630	optimal	1.5908505726730306
./model.xml	obj	G_PA14_54640	optimal	1.5908505726730349
./model.xml	obj	G_PA14_54670	optimal	1.5908505726933424
./model.xml	obj	G_PA14_54830	optimal	1.5908505726730104
./model.xml	obj	G_PA14_54880	optimal	1.5908505726730273
./model.xml	obj	G_PA14_55000	optimal	1.5908505726730306
./model.xml	obj	G_PA14_55020	optimal	1.5908505726730047
./model.xml	obj	G_PA14_55030	optimal	1.5908505726730047
./model.xml	obj	G_PA14_55040	optimal	1.5908505726730306
./model.xml	obj	G_PA14_55130	optimal	1.5908505726730193
./model.xml	obj	G_PA14_55740	optimal	1.5908505726730091
./model.xml	obj	G_PA14_55770	optimal	1.5908505726730175
./model.xml	obj	G_PA14_56060	optimal	1.5908505726729987
./model.xml	obj	G_PA14_56240	optimal	1.5908505726730173
./model.xml	obj	G_PA14_56250	optimal	1.5908505726730349
./model.xml	obj	G_PA14_56280	optimal	1.5908505726730306
./model.xml	obj	G_PA14_56300	optimal	1.5908505726729987
./model.xml	obj	G_PA14_56340	optimal	1.5908505726730198
./model.xml	obj	G_PA14_56470	optimal	1.5908505726730091
./model.xml	obj	G_PA14_56570	optimal	1.5908505726730349
./model.xml	obj	G_PA14_56600	optimal	1.5908505726730047
./model.xml	obj	G_PA14_56680	optimal	1.5908505726730047
./model.xml	obj	G_PA14_56770	optimal	1.59085057267304
./model.xml	obj	G_PA14_56780	optimal	1.5908505726730298
./model.xml	obj	G_PA14_56790	optimal	1.5908505726730175
./model.xml	obj	G_PA14_56900	optimal	1.5908505726730298
./model.xml	obj	G_PA14_57100	optimal	1.59085057267301
./model.xml	obj	G_PA14_57160	optimal	1.5908505726730153
./model.xml	obj	G_PA14_57210	optimal	1.590850572673004
./model.xml	obj	G_PA14_57260	optimal	0.0
./model.xml	obj	G_PA14_57320	optimal	1.5908505726730258
./model.xml	obj	G_PA14_57330	optimal	0.0
./model.xml	obj	G_PA14_57340	optimal	0.0
./model.xml	obj	G_PA14_57360	optimal	1.5908505726933424
./model.xml	obj	G_PA14_57370	optimal	0.0
./model.xml	obj	G_PA14_57380	optimal	0.0
./model.xml	obj	G_PA14_57390	optimal	0.0
./model.xml	obj	G_PA14_57410	optimal	0.0
./model.xml	obj	G_PA14_57425	optimal	1.590850572673052
./model.xml	obj	G_PA14_57500	optimal	0.0
./model.xml	obj	G_PA14_57540	optimal	1.1361513705108417
./model.xml	obj	G_PA14_57560	optimal	1.1361513705108417
./model.xml	obj	G_PA14_57570	optimal	1.1361513705108417
./model.xml	obj	G_PA14_57670	optimal	1.5908505726730102
./model.xml	obj	G_PA14_57710	optimal	-5.014985822909775e-13
./model.xml	obj	G_PA14_57720	optimal	-5.014985822909775e-13
./model.xml	obj	G_PA14_57730	optimal	1.5908505726730147
./model.xml	obj	G_PA14_57770	optimal	1.5908505726730215
./model.xml	obj	G_PA14_57780	optimal	1.5908505726730084
./model.xml	obj	G_PA14_57800	optimal	1.590850572673017
./model.xml	obj	G_PA14_57810	optimal	0.0
./model.xml	obj	G_PA14_57850	optimal	1.5908505726730204
./model.xml	obj	G_PA14_57870	optimal	1.5908505726730204
./model.xml	obj	G_PA14_57880	optimal	1.5908505726730091
./model.xml	obj	G_PA14_57890	optimal	-2.687145960123844e-15
./model.xml	obj	G_PA14_57900	optimal	7.21057265251139e-14
./model.xml	obj	G_PA14_57920	optimal	1.5908505726730204
./model.xml	obj	G_PA14_57930	optimal	1.5908505726730204
./model.xml	obj	G_PA14_57980	optimal	1.590850572673004
./model.xml	obj	G_PA14_57990	optimal	1.5908505726730175
./model.xml	obj	G_PA14_58000	optimal	1.5908505726730298
./model.xml	obj	G_PA14_58030	optimal	1.5908505726729987
./model.xml	obj	G_PA14_58110	optimal	1.5908505726730306
./model.xml	obj	G_PA14_58220	optimal	1.5908505726730224
./model.xml	obj	G_PA14_58350	optimal	1.5908505726730258
./model.xml	obj	G_PA14_58375	optimal	1.5908505726730204
./model.xml	obj	G_PA14_58410	optimal	1.5684283511240138
./model.xml	obj	G_PA14_58420	optimal	1.5908505726730349
./model.xml	obj	G_PA14_58440	optimal	1.5908505726730258
./model.xml	obj	G_PA14_58450	optimal	1.5908505726730258
./model.xml	obj	G_PA14_58470	optimal	1.5908505726730258
./model.xml	obj	G_PA14_58490	optimal	1.5908505726730258
./model.xml	obj	G_PA14_58550	optimal	1.5908505726730193
./model.xml	obj	G_PA14_58560	optimal	1.5908505726730293
./model.xml	obj	G_PA14_58570	optimal	1.5908505726730047
./model.xml	obj	G_PA14_58630	optimal	1.5894763767790483
./model.xml	obj	G_PA14_58670	optimal	1.59085057267301
./model.xml	obj	G_PA14_58700	optimal	1.590850572672991
./model.xml	obj	G_PA14_58780	optimal	4.997665128208027e-11
./model.xml	obj	G_PA14_58870	optimal	1.590850572672988
./model.xml	obj	G_PA14_60120	optimal	1.5908505726730349
./model.xml	obj	G_PA14_60270	optimal	-1.4618222581654314e-12
./model.xml	obj	G_PA14_60330	optimal	-7.216329906317357e-16
./model.xml	obj	G_PA14_60380	optimal	1.5908505726729987
./model.xml	obj	G_PA14_60390	optimal	1.5908505726730198
./model.xml	obj	G_PA14_60420	optimal	1.5908505726730284
./model.xml	obj	G_PA14_60470	optimal	0.0
./model.xml	obj	G_PA14_60700	optimal	1.5908505726730187
./model.xml	obj	G_PA14_60710	optimal	1.590850572673028
./model.xml	obj	G_PA14_60730	optimal	1.5908505726730204
./model.xml	obj	G_PA14_60870	optimal	1.5908505726730306
./model.xml	obj	G_PA14_60890	optimal	1.590850572673012
./model.xml	obj	G_PA14_61040	optimal	1.590850572694206
./model.xml	obj	G_PA14_61060	optimal	0.0
./model.xml	obj	G_PA14_61170	optimal	1.5908505726730047
./model.xml	obj	G_PA14_61210	optimal	1.5908505726730084
./model.xml	obj	G_PA14_61250	optimal	1.5858254704402008
./model.xml	obj	G_PA14_61400	optimal	1.590850572673052
./model.xml	obj	G_PA14_61460	optimal	1.5908505726730091
./model.xml	obj	G_PA14_61470	optimal	1.5908505726730187
./model.xml	obj	G_PA14_61480	optimal	1.5908505726951587
./model.xml	obj	G_PA14_61580	optimal	1.5908505726730047
./model.xml	obj	G_PA14_61660	optimal	0.0
./model.xml	obj	G_PA14_61670	optimal	1.5908505726730198
./model.xml	obj	G_PA14_61710	optimal	1.5908505726730193
./model.xml	obj	G_PA14_61750	optimal	0.0
./model.xml	obj	G_PA14_61770	optimal	1.5908505726730164
./model.xml	obj	G_PA14_61860	optimal	1.5908505726730084
./model.xml	obj	G_PA14_62000	optimal	1.5908505726730047
./model.xml	obj	G_PA14_62010	optimal	1.5908505726730047
./model.xml	obj	G_PA14_62120	optimal	0.0
./model.xml	obj	G_PA14_62130	optimal	1.5779306570758003
./model.xml	obj	G_PA14_62150	optimal	1.590850572673004
./model.xml	obj	G_PA14_62160	optimal	1.590850572673004
./model.xml	obj	G_PA14_62200	optimal	1.590850572673052
./model.xml	obj	G_PA14_62280	optimal	1.5908505726730298
./model.xml	obj	G_PA14_62290	optimal	1.5908505726730298
./model.xml	obj	G_PA14_62400	optimal	1.5908505726730306
./model.xml	obj	G_PA14_62440	optimal	1.590850572673016
./model.xml	obj	G_PA14_62480	optimal	1.5908505726730349
./model.xml	obj	G_PA14_62570	optimal	1.5908505726730215
./model.xml	obj	G_PA14_62580	optimal	1.5908505726730198
./model.xml	obj	G_PA14_62590	optimal	0.0
./model.xml	obj	G_PA14_62600	optimal	1.59085057267304
./model.xml	obj	G_PA14_62620	optimal	1.5709505174714211
./model.xml	obj	G_PA14_62630	optimal	1.5908505726730349
./model.xml	obj	G_PA14_62830	optimal	-1.1649058921141463e-13
./model.xml	obj	G_PA14_62840	optimal	1.7723899631517709e-15
./model.xml	obj	G_PA14_62850	optimal	0.0
./model.xml	obj	G_PA14_62910	optimal	1.5908505726730082
./model.xml	obj	G_PA14_62930	optimal	1.5908505726730182
./model.xml	obj	G_PA14_62940	optimal	0.0
./model.xml	obj	G_PA14_63080	optimal	1.5908505726730107
./model.xml	obj	G_PA14_63090	optimal	1.5908505726730222
./model.xml	obj	G_PA14_63110	optimal	1.5908505726730247
./model.xml	obj	G_PA14_63120	optimal	1.5908505726730306
./model.xml	obj	G_PA14_63190	optimal	1.5908505726730369
./model.xml	obj	G_PA14_63250	optimal	1.5908505726730207
./model.xml	obj	G_PA14_63330	optimal	1.5908505726730091
./model.xml	obj	G_PA14_63550	optimal	1.5908505726730062
./model.xml	obj	G_PA14_63570	optimal	1.5908505726730204
./model.xml	obj	G_PA14_63580	optimal	1.5908505726730204
./model.xml	obj	G_PA14_63605	optimal	1.5908505726730047
./model.xml	obj	G_PA14_63640	optimal	1.5908505726730062
./model.xml	obj	G_PA14_63800	optimal	1.5908505726730147
./model.xml	obj	G_PA14_63850	optimal	1.5908505726730124
./model.xml	obj	G_PA14_63990	optimal	1.5908505726730222
./model.xml	obj	G_PA14_64010	optimal	1.5908505726730209
./model.xml	obj	G_PA14_64090	optimal	1.5908505726730107
./model.xml	obj	G_PA14_64100	optimal	-1.365171504873443e-16
./model.xml	obj	G_PA14_64110	optimal	-1.365171504873443e-16
./model.xml	obj	G_PA14_64200	optimal	3.2457525308900447e-13
./model.xml	obj	G_PA14_64220	optimal	1.1552531937490397e-13
./model.xml	obj	G_PA14_64270	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64280	optimal	1.5908505726730258
./model.xml	obj	G_PA14_64290	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64300	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64310	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64335	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64350	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64370	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64390	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64440	optimal	1.590850572673052
./model.xml	obj	G_PA14_64650	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64660	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64670	optimal	1.5908505726951587
./model.xml	obj	G_PA14_64680	optimal	1.5908505726730306
./model.xml	obj	G_PA14_64720	optimal	1.5908505726730306
./model.xml	obj	G_PA14_64740	optimal	1.5908505726730207
./model.xml	obj	G_PA14_64750	optimal	1.590850572673035
./model.xml	obj	G_PA14_64790	optimal	1.5908505726851185
./model.xml	obj	G_PA14_64800	optimal	1.5908505726851185
./model.xml	obj	G_PA14_64810	optimal	1.5908505726851185
./model.xml	obj	G_PA14_64840	optimal	1.590850572673017
./model.xml	obj	G_PA14_64850	optimal	1.5908505726729945
./model.xml	obj	G_PA14_64860	optimal	1.5908505726730215
./model.xml	obj	G_PA14_64870	optimal	1.5908505726730215
./model.xml	obj	G_PA14_64880	optimal	1.5908505726730215
./model.xml	obj	G_PA14_64890	optimal	1.5908505726730215
./model.xml	obj	G_PA14_64900	optimal	1.5908505726730215
./model.xml	obj	G_PA14_64950	optimal	1.590850572672991
./model.xml	obj	G_PA14_64960	optimal	1.590850572672988
./model.xml	obj	G_PA14_64980	optimal	1.590850572672988
./model.xml	obj	G_PA14_65040	optimal	1.5908505726730169
./model.xml	obj	G_PA14_65110	optimal	1.5908505726730258
./model.xml	obj	G_PA14_65230	optimal	1.1779936395869532e-13
./model.xml	obj	G_PA14_65250	optimal	1.5908505726730349
./model.xml	obj	G_PA14_65370	optimal	1.59085057267301
./model.xml	obj	G_PA14_65400	optimal	1.5908505726730349
./model.xml	obj	G_PA14_65420	optimal	1.590850572672991
./model.xml	obj	G_PA14_65480	optimal	1.5908505726730298
./model.xml	obj	G_PA14_65500	optimal	0.0
./model.xml	obj	G_PA14_65560	optimal	1.5908505726730156
./model.xml	obj	G_PA14_65690	optimal	1.5908505726730124
./model.xml	obj	G_PA14_65740	optimal	0.0
./model.xml	obj	G_PA14_65750	optimal	1.5908505726730091
./model.xml	obj	G_PA14_65760	optimal	1.5908505726730204
./model.xml	obj	G_PA14_65770	optimal	1.59085057267304
./model.xml	obj	G_PA14_65795	optimal	1.5908505726730306
./model.xml	obj	G_PA14_65840	optimal	1.5908505726711977
./model.xml	obj	G_PA14_65850	optimal	1.59085057267304
./model.xml	obj	G_PA14_65960	optimal	7.21057265251139e-14
./model.xml	obj	G_PA14_66060	optimal	0.0
./model.xml	obj	G_PA14_66080	optimal	1.5908505726730122
./model.xml	obj	G_PA14_66210	optimal	0.0
./model.xml	obj	G_PA14_66220	optimal	0.0
./model.xml	obj	G_PA14_66230	optimal	0.0
./model.xml	obj	G_PA14_66240	optimal	0.0
./model.xml	obj	G_PA14_66250	optimal	0.0
./model.xml	obj	G_PA14_66260	optimal	1.5779315488076848
./model.xml	obj	G_PA14_66290	optimal	1.5908505726730306
./model.xml	obj	G_PA14_66310	optimal	1.5640767600503247
./model.xml	obj	G_PA14_66330	optimal	1.5908505726730147
./model.xml	obj	G_PA14_66350	optimal	1.5908505726730349
./model.xml	obj	G_PA14_66380	optimal	1.590850572672988
./model.xml	obj	G_PA14_66440	optimal	1.5908505726730557
./model.xml	obj	G_PA14_66550	optimal	1.5908505726730382
./model.xml	obj	G_PA14_66560	optimal	1.590850572673001
./model.xml	obj	G_PA14_66570	optimal	1.5908505726730198
./model.xml	obj	G_PA14_66600	optimal	6.185425633987066e-16
./model.xml	obj	G_PA14_66610	optimal	0.0
./model.xml	obj	G_PA14_66670	optimal	1.590850572673052
./model.xml	obj	G_PA14_66680	optimal	1.5908505726730298
./model.xml	obj	G_PA14_66750	optimal	1.5908505726730102
./model.xml	obj	G_PA14_66820	optimal	1.5908505726730169
./model.xml	obj	G_PA14_66840	optimal	1.5908505726730169
./model.xml	obj	G_PA14_66900	optimal	0.0
./model.xml	obj	G_PA14_66920	optimal	1.5908394780804709
./model.xml	obj	G_PA14_66940	optimal	1.5908505726730178
./model.xml	obj	G_PA14_66950	optimal	1.590850572673019
./model.xml	obj	G_PA14_67030	optimal	1.5908505726730169
./model.xml	obj	G_PA14_67040	optimal	1.5908505726730169
./model.xml	obj	G_PA14_67050	optimal	1.5908505726730169
./model.xml	obj	G_PA14_67150	optimal	1.5908505726730182
./model.xml	obj	G_PA14_67240	optimal	1.5908505726730306
./model.xml	obj	G_PA14_67250	optimal	1.5908505726730224
./model.xml	obj	G_PA14_67260	optimal	1.5908505726730084
./model.xml	obj	G_PA14_67270	optimal	1.5908505726730091
./model.xml	obj	G_PA14_67280	optimal	1.5908505726730091
./model.xml	obj	G_PA14_67300	optimal	1.5908505726730091
./model.xml	obj	G_PA14_67310	optimal	1.5908505726730169
./model.xml	obj	G_PA14_67320	optimal	1.5908505726730084
./model.xml	obj	G_PA14_67340	optimal	1.5908505726730247
./model.xml	obj	G_PA14_67350	optimal	1.5908505726951587
./model.xml	obj	G_PA14_67400	optimal	1.5908505726730091
./model.xml	obj	G_PA14_67440	optimal	1.5908505726730306
./model.xml	obj	G_PA14_67490	optimal	1.5908505726730047
./model.xml	obj	G_PA14_67500	optimal	1.5908505726730222
./model.xml	obj	G_PA14_67510	optimal	1.5908505726730349
./model.xml	obj	G_PA14_67580	optimal	0.0
./model.xml	obj	G_PA14_67600	optimal	-2.7583440320435736e-15
./model.xml	obj	G_PA14_67630	optimal	1.5908505726730169
./model.xml	obj	G_PA14_67740	optimal	1.5908505726730091
./model.xml	obj	G_PA14_67770	optimal	1.5615769965332922
./model.xml	obj	G_PA14_67880	optimal	1.5908505726730215
./model.xml	obj	G_PA14_67890	optimal	1.5908505726730164
./model.xml	obj	G_PA14_67920	optimal	1.5908505726730215
./model.xml	obj	G_PA14_67930	optimal	1.5908505726730215
./model.xml	obj	G_PA14_67970	optimal	1.5908505726730062
./model.xml	obj	G_PA14_68060	optimal	1.5908505726730202
./model.xml	obj	G_PA14_68070	optimal	1.590850572673052
./model.xml	obj	G_PA14_68080	optimal	1.590850572673052
./model.xml	obj	G_PA14_68090	optimal	1.590850572673052
./model.xml	obj	G_PA14_68170	optimal	0.0
./model.xml	obj	G_PA14_68190	optimal	1.5908505726730084
./model.xml	obj	G_PA14_68200	optimal	0.0
./model.xml	obj	G_PA14_68210	optimal	0.0
./model.xml	obj	G_PA14_68260	optimal	1.5908505726730087
./model.xml	obj	G_PA14_68280	optimal	1.5908505726730087
./model.xml	obj	G_PA14_68290	optimal	1.5908505726730087
./model.xml	obj	G_PA14_68300	optimal	1.59085057267304
./model.xml	obj	G_PA14_68330	optimal	1.585457435374463
